-0.510498,0.492310,1.290405,-86.039429,55.421753,-50.100708,0

0.200806,0.747437,2.279907,-124.430542,130.800171,-51.260376,0

0.647827,0.929565,2.981201,-174.479370,149.049683,-51.077271,1

1.654541,0.828735,3.575317,-180.521851,322.999878,28.329468,1

1.442749,0.382935,2.527832,-135.722046,342.042847,52.865601,1

0.851318,-0.168457,0.463989,-99.894409,342.897339,66.964722,1

0.498291,0.039307,-0.425903,-92.997437,244.630737,82.101440,1

0.510010,-0.053711,0.049194,-30.924683,191.957397,24.972534,1

0.534058,0.061279,0.105225,-35.868530,177.797241,38.888550,1

0.494385,0.136963,-0.028931,-41.361694,153.016968,-11.099243,1

0.300293,0.289429,-0.399048,-39.957886,99.061890,-36.428833,1

0.036621,0.344360,-0.906128,2.156372,77.455444,-43.569946,1

-0.264771,0.281616,-1.798584,11.738892,12.758179,-110.647583,1

-0.533569,-0.186768,-1.998657,49.092407,-77.451782,-45.401001,1

-1.051270,-0.283081,-1.869629,73.262329,-61.521606,39.743042,1

-0.342529,0.621704,-0.807861,72.896118,-111.875610,88.754272,1

0.320190,0.783203,-0.231079,73.140259,-165.220337,123.300171,1

0.954468,0.509399,0.877075,93.159790,-260.435181,14.230347,1

0.942505,0.173584,1.138306,90.230103,-250.303345,18.991089,1

1.261353,-0.221313,1.135742,87.300415,-311.826782,-56.265259,1

0.781860,-0.144165,1.254150,156.026001,-244.810181,-9.329224,1

0.185303,-0.228516,1.770630,38.289185,-315.977173,-71.646118,1

-0.051147,-0.498779,1.621460,130.147095,-158.811646,16.549683,0

0.146606,0.481812,2.747803,107.869263,-138.181763,100.045776,0

0.039429,1.787476,2.212036,130.330200,-12.815552,86.801147,0

0.905518,1.414917,2.152588,127.522583,-122.068481,51.766968,0

0.107666,1.495850,2.034912,130.025024,18.739624,152.047729,0

-0.212036,0.792236,1.018311,28.035278,56.825562,106.454468,0

-0.206421,0.376953,0.320801,-10.599976,66.652222,31.930542,0

0.131104,0.432129,0.387817,-12.125854,65.065308,45.053101,0

0.502563,0.254761,0.076660,-56.620483,38.331909,-7.192993,0

0.677856,0.760986,0.405273,15.767212,1.222534,18.014526,0

1.072021,0.590454,0.708130,8.320923,-42.417603,-11.892700,0

0.481323,0.725220,0.792603,65.449829,1.222534,62.875366,0

0.125977,0.479492,0.661011,33.589478,-7.139282,53.781128,0

-0.083496,0.373291,0.506836,26.204224,1.832886,16.061401,0

-0.205078,0.526978,0.595581,-26.041870,29.542847,46.090698,1

0.120361,0.819458,0.996948,-19.205933,-14.646606,-78.298950,1

0.134766,1.913330,2.322021,-106.119995,130.800171,-3.103638,1

0.007324,2.489502,3.274414,-73.344116,72.328491,-151.785278,1

0.398071,1.558228,3.547241,-87.626343,211.244507,-94.900513,1

0.507935,0.546875,2.078979,-116.312866,187.623901,-130.056763,1

1.195801,-0.382202,1.542480,-84.635620,297.670288,-25.381470,1

1.376587,-0.234375,1.100708,-71.390991,379.884644,19.479370,1

1.122559,-0.237061,0.510498,-53.812866,329.286499,9.164429,1

0.762817,-0.220703,0.147217,-24.393921,241.701050,-29.470825,1

0.151855,0.366333,-0.745483,-5.900269,142.213745,-75.613403,1

0.148071,0.118164,-1.329468,75.337524,34.974976,-71.829224,1

-0.023560,0.151123,-0.597900,6.917114,-80.320435,-70.608521,1

-0.446045,-0.256226,-0.787842,-14.750366,6.837769,0.924683,1

0.506592,-0.058228,-0.338867,-22.257690,47.243042,123.971558,1

0.079346,0.203247,0.030640,-115.641479,-69.212036,178.903198,1

-0.098389,-0.115601,0.774780,-99.345093,-151.426392,149.911499,1

-0.246338,-0.293335,0.667725,-223.124390,-243.101196,53.842163,1

-0.098877,-0.165527,0.387939,-144.083862,-257.627563,-36.550903,1

-0.195801,-0.091064,0.338501,-29.215698,-242.307739,-29.104614,1

-0.487915,0.400024,0.799561,35.481567,-208.250122,16.915894,0

0.093872,0.685059,2.217773,245.564575,-132.444458,73.129272,0

-0.125366,1.822876,1.877441,42.378540,-64.756470,160.714722,0

0.402466,2.762573,1.853760,135.640259,-88.438110,131.295776,0

0.517578,2.111572,1.978027,41.463013,-191.587524,63.668823,0

0.094360,1.417847,1.698364,64.717407,-18.430786,26.559448,0

0.000122,0.539673,0.651978,-32.023315,37.294312,-6.948853,0

-0.111328,0.378784,0.166504,-29.093628,85.817261,2.206421,0

-0.014282,0.294556,-0.108032,-16.398315,65.614624,-40.579224,0

0.313110,0.570557,0.369507,-74.808960,-43.638306,-79.458618,0

0.719604,0.679443,0.562134,-31.229858,-7.505493,-66.702271,0

0.539673,0.855713,0.761108,4.780884,-50.596313,-30.996704,0

0.372192,0.554810,1.210083,-30.924683,-78.184204,-37.100220,0

-0.157104,0.681885,0.710938,-50.639038,-48.276978,-36.184692,0

-0.155029,0.531250,1.066406,-89.274292,-94.541626,-117.605591,0

0.493652,-0.464478,1.501465,-72.062378,2.382202,-52.603149,0

1.113159,-0.571655,1.767578,26.753540,207.155151,160.165405,0

0.987061,-0.281616,1.456665,-22.623901,190.309448,190.682983,0

1.441528,-0.020508,1.320801,82.051392,311.891479,264.413452,0

1.103394,0.690674,0.254150,35.603638,359.010620,307.626343,0

0.963745,0.528931,0.014404,164.509888,373.353882,249.032593,0

0.940063,0.721802,-0.247925,87.544556,291.200562,213.082886,0

0.491821,1.588501,-0.337036,31.636353,197.328491,167.977905,0

0.330933,2.182861,-0.504395,-6.022339,71.229858,-2.310181,0

0.793823,1.894043,-0.191772,-68.522339,-117.307739,-170.401001,0

0.913086,1.855225,0.260742,-15.482788,-188.718872,-203.543091,0

0.874756,1.318970,0.741821,11.616821,-233.945923,-210.379028,0

0.605469,0.606689,0.711914,27.485962,-258.421021,-199.148560,0

0.659180,0.109863,0.474854,47.200317,-282.041626,-199.880981,0

0.455200,0.195068,0.475098,105.000610,-264.585571,-196.890259,0

0.665894,-0.219971,0.682373,103.657837,-261.655884,-211.355591,0

0.523438,0.570068,1.287354,80.708618,-238.157349,-191.030884,0

1.588623,0.049194,2.215698,-44.962769,-316.404419,-200.613403,0

0.486572,0.125488,2.107544,108.662720,-99.302368,-67.312622,0

-0.071899,0.584961,1.255859,-56.498413,-5.308228,-31.240845,0

0.063354,0.417236,0.632446,-70.963745,9.950562,-31.362915,0

0.155640,0.395020,0.626953,-17.741089,2.077026,12.948608,0

0.036621,0.496948,0.841064,-8.219604,9.401245,40.719604,0

0.110596,0.472656,0.773804,9.053345,21.547241,43.161011,0

0.413696,0.276245,0.693970,-23.173218,-18.674927,48.287964,0

0.166992,0.612305,0.818359,-8.036499,-14.402466,53.414917,0

0.435547,0.306030,0.758057,-51.188354,-57.859497,25.827026,0

0.225098,0.517334,0.738159,-15.543823,-38.328247,60.556030,0

0.043335,0.472046,0.879761,4.902954,-58.408813,61.471558,0

-0.234619,0.723022,0.800659,3.560181,-13.731079,32.785034,0

-0.492676,0.889038,1.271729,0.203247,-9.031372,25.949097,1

-0.588379,1.115601,1.723389,-42.155151,34.974976,-48.025513,1

-0.287964,0.930176,2.389648,-51.432495,84.047241,-79.885864,1

-0.098389,1.151001,2.588623,-76.823120,181.581421,-66.336060,1

0.386963,0.996948,3.207153,-53.995972,159.791870,-132.437134,1

0.509888,0.628052,2.422607,-89.518433,227.540894,-72.012329,1

0.730835,0.089355,1.537476,-86.710815,219.972534,-55.288696,1

1.004883,-0.066406,0.948120,-93.119507,238.893433,25.704956,1

1.057495,0.094482,0.903687,-55.216675,252.382202,25.460815,1

0.892212,0.265015,0.434082,-68.949585,277.223511,26.254272,1

0.660034,0.148315,0.034058,-10.844116,263.429565,-19.338989,1

0.074219,0.264648,-1.189697,26.997681,200.624390,-42.410278,1

0.093872,-0.079834,-2.346313,71.797485,53.346558,-52.603149,1

-0.167114,-0.141479,-2.474365,81.318970,-65.855103,-1.211548,1

-0.358521,-0.019897,-1.717285,53.914185,-127.256470,44.198608,1

0.500854,0.193726,0.037476,74.238892,-69.639282,111.703491,1

0.776733,0.257080,0.081299,-101.176147,-193.479614,117.135620,1

1.200439,0.125977,0.896729,94.014282,-293.333130,68.917847,1

1.255615,0.086914,1.616455,45.125122,-336.607056,58.236694,1

0.965088,-0.009155,1.453979,81.441040,-260.496216,72.702026,1

0.551514,0.366089,1.660400,85.957642,-290.525513,79.171753,1

0.309937,0.273193,1.426880,55.317993,-217.954712,80.087280,1

0.489868,1.267456,2.622559,142.476196,-162.839966,146.676636,0

0.269409,2.349976,1.782715,120.686646,70.741577,244.515991,0

0.561401,2.684204,1.972900,68.806763,-60.911255,115.548706,0

-0.214722,1.992188,1.786865,47.932739,16.786499,62.081909,0

0.283936,1.048584,1.016602,-6.998901,54.689331,-4.629517,0

0.254028,0.466431,0.572876,-33.427124,32.960815,-27.273560,0

0.320557,0.053101,0.416748,-13.102417,40.590210,-16.531372,0

0.253662,0.216675,0.350586,-23.966675,45.900269,-0.601196,0

0.469604,0.197021,0.412231,-22.745972,29.054565,-15.982056,0

0.806763,0.416016,0.494507,27.852173,31.801147,30.404663,0

0.713013,0.586670,0.601318,40.547485,-3.660278,24.972534,0

0.496948,0.496216,0.687256,20.466919,-37.534790,30.587769,0

0.413818,0.373047,0.592773,3.193970,-28.501587,27.474976,0

0.023193,0.475708,0.549194,0.508423,-13.425903,37.606812,0

-0.226074,0.583374,0.538696,-47.709351,-0.425415,-20.986938,0

-0.330200,1.476929,1.003418,-65.958862,12.941284,-58.218384,1

-0.156494,2.435303,2.078125,-28.849487,2.443237,-105.154419,1

0.493286,2.115356,3.363647,-49.235229,31.618042,-154.409790,1

0.582520,1.359253,2.617310,-81.461792,164.918823,-83.181763,1

0.428223,0.734619,1.832642,-75.663452,180.848999,-103.140259,1

1.016846,0.027588,1.303711,-65.531616,249.818726,-48.757935,1

1.255737,-0.056152,0.948853,-65.653687,284.730835,-32.217407,1

1.202515,-0.197754,1.002686,-3.336792,293.580933,-15.249634,1

1.077393,-0.173340,0.743530,12.532349,300.233765,-41.799927,1

0.607788,-0.156982,0.090698,50.557251,246.889038,-64.382935,1

0.015869,0.198120,-1.643433,84.370728,152.894897,-58.401489,1

-0.040527,-0.017334,-2.243530,53.609009,-4.392700,-78.115845,1

-0.427124,-0.173218,-2.415649,-14.262085,-75.742798,-8.718872,1

0.108643,-0.083618,-1.457031,88.276978,-82.334595,62.692261,1

0.656982,0.487305,-0.323242,12.166138,-93.687134,148.995972,1

1.379639,0.204590,1.248901,103.840942,-242.246704,79.904175,1

1.174561,-0.158691,1.654175,-52.958374,-275.816040,69.406128,1

1.062134,-0.268311,1.185913,8.687134,-292.600708,49.020386,1

0.624023,-0.061523,1.019531,-3.092651,-289.426880,60.556030,1

0.516235,0.272583,1.195312,10.090942,-302.427368,20.394897,1

0.838135,0.152100,2.770264,88.582153,-225.034790,55.368042,0

0.920166,1.760010,3.111206,151.204224,-162.412720,162.728882,0

0.900513,2.065918,2.765015,68.745728,-55.601196,68.795776,0

0.384399,1.504517,2.088501,79.121704,36.256714,139.596558,0

-0.133301,0.980225,0.889648,52.876587,102.235718,64.645386,0

-0.065430,0.538452,0.696899,35.298462,80.385132,56.771851,0

0.168213,0.259521,0.248657,-64.921265,63.356323,-32.217407,0

0.666748,0.046143,0.295776,-20.487671,55.910034,5.502319,0

0.803955,0.583252,0.511475,10.884399,19.349976,10.568237,0

0.735107,0.536499,0.926880,55.806274,-20.200806,29.550171,0

0.321777,0.478027,0.831299,3.071899,-10.923462,6.906128,0

0.314087,0.253296,0.447144,-13.956909,-7.871704,10.568237,0

0.320312,0.495117,0.519165,17.415161,-16.904907,15.756226,0

0.229980,0.557007,0.764160,42.683716,-32.346802,-7.742310,0

-0.158569,0.588745,0.780762,-35.380249,-29.234009,-50.222778,0

-0.141968,0.914185,0.911377,-54.301147,20.387573,-63.040161,0

-0.100708,1.564819,1.870117,-16.215210,17.274780,-103.323364,1

0.504761,1.791870,3.397095,-56.010132,82.765503,-85.195923,1

0.494873,1.424561,3.345215,-57.352905,172.853394,-77.566528,1

0.293091,0.673584,2.189453,-67.484741,211.976929,-51.138306,1

0.446777,0.063965,1.163696,-47.892456,246.339722,-48.208618,1

0.913574,0.019775,1.170288,2.644653,294.191284,-44.424438,1

1.159912,-0.300537,1.091797,-11.637573,284.730835,-52.908325,1

0.948608,-0.035034,0.775513,27.058716,292.421265,-22.268677,1

0.875732,-0.226562,0.625610,20.955200,222.536011,-74.697876,1

0.322388,0.137085,-0.415405,2.278442,168.031616,-70.242310,1

-0.123779,0.167725,-2.754639,80.952759,115.602417,-68.594360,1

-0.267090,-0.153198,-3.211426,56.294556,-78.733521,-25.686646,1

0.022827,-0.231445,-2.479980,73.079224,-103.391724,43.710327,1

0.990479,0.328003,-0.462402,124.837036,-156.065063,126.473999,1

1.328857,0.466064,0.521851,48.604126,-208.677368,141.854858,1

1.505615,0.414673,1.237305,47.932739,-268.125610,94.857788,1

1.401489,0.186523,1.547119,-5.656128,-284.421997,68.429565,1

1.205933,-0.011963,1.401123,14.912720,-293.272095,34.432983,1

0.882568,0.221558,1.181885,45.369263,-270.017700,34.921265,1

0.706787,0.396851,1.604004,48.176880,-258.848267,40.902710,0

1.244751,0.806152,2.327515,141.621704,-183.958130,80.209351,0

1.101807,2.888550,2.434326,92.976685,-124.570923,231.759644,0

0.880493,2.502930,2.924438,217.366333,-44.065552,110.482788,0

-0.060059,2.291382,2.146118,27.485962,47.670288,83.627319,0

0.133301,0.597656,1.166870,56.050415,125.673218,-20.071411,0

0.063721,0.496582,0.328979,-105.997925,92.714233,-15.249634,0

0.373169,0.130859,0.268188,-58.146362,72.999878,-57.058716,0

0.840088,0.302246,0.326782,-59.733276,64.821167,-23.428345,0

1.051514,0.383667,0.382324,-18.534546,28.749390,-4.141235,0

0.779419,0.431519,0.254517,-43.925171,-49.070435,2.694702,0

0.632324,0.169312,0.405762,4.292603,-65.671997,-8.413696,0

0.297852,0.327393,0.480347,-12.675171,-71.287231,-25.869751,0

-0.050903,0.288818,0.575073,7.466431,-48.338013,-10.733032,0

-0.021484,0.394287,1.136719,-44.840698,-50.474243,-55.105591,1

-0.404419,1.636475,2.096191,-7.548218,44.069214,-69.937134,1

0.588623,1.917236,3.556885,-33.671265,52.186890,-102.468872,1

0.926636,1.598145,3.181396,-65.470581,133.912964,-102.590942,1

0.745361,0.734741,2.443237,-110.026245,167.482300,-79.458618,1

0.713989,0.236572,1.495117,-123.515015,248.292847,-20.986938,1

1.284790,0.163818,1.138428,-111.979370,292.238159,-17.935181,1

1.494873,0.034668,1.224854,-90.311890,282.167358,3.305054,1

1.310669,0.183594,0.730347,-62.052612,304.689331,9.713745,1

1.134399,0.111572,0.616333,-37.455444,277.528687,-29.226685,1

0.461792,0.240112,-0.207642,-33.366089,215.211792,-42.654419,1

-0.056152,0.210083,-1.667114,-17.863159,162.599487,-42.166138,1

-0.609619,0.098633,-3.397339,41.951294,83.070679,-34.170532,1

-0.329468,-0.103027,-3.229858,54.463501,-82.822876,7.577515,1

0.615479,0.351929,-1.855591,121.907349,-162.778931,104.074097,1

1.800049,0.973633,0.116211,128.560181,-174.863892,160.592651,1

1.774780,0.663940,1.534302,12.471313,-288.755493,80.270386,1

1.578125,0.198364,1.442749,-15.787964,-295.103149,10.446167,1

1.409302,-0.006104,1.310303,-1.322632,-313.779907,-28.555298,1

1.136353,-0.256592,1.553345,39.692993,-304.685669,-37.649536,1

0.680176,0.039429,1.866943,92.122192,-247.312622,-11.099243,0

0.508789,0.060547,2.185425,100.300903,-215.147095,60.861206,0

0.489746,1.458008,3.237549,174.702759,-95.701294,103.280640,0

0.869629,1.753296,2.703735,91.023560,-71.531372,78.927612,0

0.787476,1.280273,2.515259,108.540649,-60.422974,51.095581,0

0.180420,0.919800,1.496094,16.194458,44.252319,60.433960,0

0.150269,0.281982,0.842163,-33.549194,59.694214,33.578491,0

0.033813,0.283813,0.400513,-58.024292,109.315796,44.747925,0

0.475342,0.217773,0.157471,-39.042358,99.672241,13.742065,0

0.668945,0.463623,0.286987,-36.173706,53.834839,16.671753,0

1.211182,0.467529,0.397095,29.011841,25.941772,11.117554,0

0.646606,0.504150,0.658447,38.594360,-36.741333,5.319214,0

0.510742,0.071899,0.523193,23.396606,-36.558228,-5.484009,0

0.377441,0.132324,0.416870,26.692505,-30.576782,11.605835,0

0.182251,0.295654,0.580078,33.467407,-43.943481,16.915894,0

-0.051636,0.317505,0.702637,-7.731323,-11.961060,-25.442505,0

-0.134644,0.856079,1.046753,-38.554077,-35.947876,-26.113892,0

0.222412,1.486816,2.338501,8.687134,-18.858032,-90.017700,1

0.734253,1.898438,3.400269,-37.882690,31.129761,-96.914673,1

0.677490,1.420166,3.040039,-117.655640,78.004761,-104.116821,1

0.804688,0.366455,2.195068,-114.603882,164.064331,-57.180786,1

0.921509,0.221680,1.593384,-134.135132,238.344116,19.540405,1

1.428589,0.177856,1.380981,-75.785522,307.313843,34.738159,1

1.637207,-0.095947,1.050171,-67.850952,304.078979,46.151733,1

1.418091,-0.004272,0.922485,-13.102417,328.493042,16.366577,1

1.246704,-0.169800,0.872192,-20.853882,301.332397,-17.263794,1

0.885010,0.076294,0.341553,27.180786,280.275269,-63.772583,1

-0.024414,0.168213,-3.259033,36.824341,241.762085,-58.401489,1

-0.240356,-0.258545,-3.997559,14.241333,-22.459106,-21.536255,1

-0.315186,0.988770,-2.834106,92.000122,-102.598267,74.411011,1

1.117554,0.878906,-0.841431,117.085571,-220.640259,38.217163,1

1.791382,0.502930,0.850708,79.426880,-230.405884,51.278687,1

1.807861,0.306885,0.974609,81.685181,-267.088013,44.503784,1

1.760132,0.131958,1.352783,18.330688,-271.543579,30.831909,1

1.631836,-0.185181,1.300659,20.772095,-300.840454,-9.024048,1

1.292114,-0.157104,1.575562,61.726685,-280.393677,39.437866,1

0.903442,0.007812,2.003906,73.811646,-251.035767,60.250854,1

0.939453,0.182129,2.860718,10.640259,-211.362915,66.110229,0

0.959351,1.778442,3.431396,210.103149,-85.325317,178.536987,0

0.939209,1.562012,3.074707,125.996704,-102.842407,115.487671,0

0.266235,1.718506,2.412964,165.181274,73.305054,161.080933,0

0.144409,0.618408,0.816162,-13.529663,83.192749,41.940308,0

-0.055420,0.451416,0.377808,2.766724,96.864624,25.277710,0

0.206299,0.103882,0.083252,-56.864624,61.769409,-21.170044,0

0.515381,0.257935,0.236572,-12.247925,56.154175,0.497437,0

0.931152,0.497803,0.552856,-12.369995,6.837769,-31.790161,0

1.158325,0.371338,0.671265,3.743286,-25.510864,-16.836548,0

0.600830,0.247559,0.699951,45.674438,-32.163696,12.582397,0

0.348633,0.188843,0.483032,21.626587,-21.177368,26.437378,0

0.249146,0.307983,0.516113,31.453247,-31.370239,13.619995,0

0.334595,0.306519,0.675415,38.594360,-33.933716,9.103394,0

0.241821,0.233887,0.656494,6.978149,-29.539185,-12.197876,0

0.122559,0.710327,0.763672,-15.360718,-2.378540,-5.422974,0

0.414673,1.456421,1.814697,28.462524,-40.769653,-80.130005,1

0.829468,2.015015,3.232544,-48.014526,53.895874,-76.284790,1

0.985474,1.697876,3.537842,-97.269897,141.359253,-74.209595,1

0.610107,0.854126,2.677979,-73.405151,242.433472,-51.199341,1

0.634766,0.404175,2.105713,-101.237183,276.063843,-43.325806,1

1.496216,0.008423,1.285645,-10.111694,378.908081,-19.888306,1

1.867188,-0.558594,1.262085,-32.389526,348.329468,-50.588989,1

1.285034,-0.421387,0.667114,1.668091,330.751343,2.206421,1

1.266113,-0.184082,1.188965,98.042603,253.663940,-37.527466,1

0.772461,0.184448,0.053589,53.181763,218.751831,-66.885376,1

0.180664,0.542725,-2.494019,132.161255,163.209839,-128.469849,1

0.062744,-0.467773,-3.997559,0.813599,-60.911255,-59.194946,1

0.135010,-0.540283,-3.260498,88.704224,-148.618774,39.376831,1

0.869995,0.658936,-1.013184,118.550415,-248.045044,101.876831,1

1.936279,0.542725,1.081543,132.649536,-198.606567,93.209839,1

1.812378,0.384521,1.274902,26.509399,-284.116821,86.129761,1

1.738403,0.250122,1.469360,22.908325,-251.524048,79.476929,1

1.398804,0.082886,1.591675,-13.041382,-276.914673,13.925171,1

1.036743,-0.146240,1.424438,-1.200562,-259.641724,41.879272,1

0.500244,0.251831,1.921265,79.365845,-230.344849,46.456909,0

0.550659,0.328735,2.340576,31.575317,-229.002075,54.635620,0

0.716553,1.998047,3.121826,172.627563,-134.519653,162.240601,0

1.122803,1.585815,2.521484,90.352173,-79.954224,76.608276,0

0.419434,1.870361,2.548584,149.312134,-5.857544,141.854858,0

-0.003296,0.969971,1.517090,1.118774,32.472534,26.010132,0

0.049683,0.363647,0.929565,-28.727417,93.263550,4.647827,0

0.164307,0.173096,0.350708,-58.146362,127.138062,16.000366,0

0.582031,0.025146,0.151123,-22.379761,106.691284,0.619507,0

0.881714,0.383911,0.420654,-37.150269,49.928589,14.779663,0

1.047485,0.229370,0.306763,13.508911,9.950562,-7.864380,0

0.655151,0.139648,0.589355,45.491333,-44.370728,27.658081,0

0.537842,0.028076,0.377441,37.617798,-26.182251,30.221558,0

0.522461,0.015137,0.442139,50.068970,-54.563599,48.532104,0

0.387939,0.110229,0.633911,81.685181,-10.740356,80.941772,0

0.103760,0.512573,0.888184,-11.881714,-40.708618,64.035034,0

0.426636,0.633423,0.904541,-40.263062,-26.792603,23.568726,1

0.669312,1.632568,1.995117,-9.257202,-48.460083,-48.208618,1

1.072021,2.212158,3.267334,25.838013,36.256714,-40.579224,1

0.458496,1.600464,2.443970,-136.576538,57.619019,-140.676880,1

0.187012,1.161377,3.208252,-70.902710,182.435913,-113.394165,1

1.259399,0.954590,2.633301,-82.621460,322.389526,-113.455200,1

2.214111,-0.048828,1.536865,-64.555054,427.919312,-58.828735,1

2.402588,-0.552612,1.713135,68.257446,457.338257,-46.926880,1

1.745728,-0.263184,1.011108,47.017212,379.030151,-84.280396,1

1.212158,-0.126099,0.710938,25.410767,234.804077,-63.406372,1

0.948120,0.250366,-0.822754,112.263794,237.001343,-107.595825,1

0.236084,-0.686157,-3.997559,-79.508667,43.886108,-71.157837,1

0.206421,-0.415405,-3.997559,61.726685,-122.190552,-4.568481,1

1.519043,0.572510,-0.442749,121.296997,-203.550415,117.868042,1

1.821533,0.567749,0.947632,75.520630,-182.981567,106.637573,1

1.644409,0.333740,1.405273,-22.807007,-231.626587,95.834351,1

1.705200,-0.074707,1.556152,-7.609253,-267.637329,54.208374,1

1.333740,0.106323,1.874512,2.827759,-310.667114,48.715210,1

0.841309,-0.035400,1.256348,24.434204,-274.351196,43.771362,1

0.595825,-0.106934,1.919189,82.478638,-330.625610,37.850952,0

0.863647,0.619751,3.159180,100.117798,-205.991821,139.230347,0

0.246948,2.792603,3.398560,135.518188,-62.376099,203.988647,0

0.781982,1.867554,2.753296,66.365356,-55.784302,47.128296,0

0.411743,1.675659,2.051270,63.008423,37.904663,48.410034,0

0.314453,0.494019,1.048706,-13.346558,32.960815,-6.338501,0

-0.068481,0.262695,0.424072,-30.985718,85.451050,18.075562,0

0.201660,-0.017212,0.240356,-13.346558,82.277222,-18.972778,0

0.410522,0.313354,0.397583,-26.774292,70.802612,8.920288,0

0.913574,0.124756,0.478760,-21.403198,42.360229,-29.714966,0

0.906128,0.324951,0.546143,26.326294,18.617554,21.005249,0

0.640869,0.236328,0.819336,23.945923,-48.460083,18.502808,0

0.264771,0.305542,0.731812,12.044067,-13.425903,27.230835,0

0.290771,0.299561,0.796509,-4.496460,-20.505981,43.099976,0

0.213257,0.428101,0.902588,25.044556,11.659546,36.691284,0

0.764771,0.114746,1.553711,57.026978,49.867554,35.226440,0

0.668213,0.149414,1.930176,34.749146,104.555054,146.127319,1

0.030518,-0.021484,1.563721,71.004028,194.948120,215.402222,1

0.237183,-0.016724,1.572998,84.370728,256.898804,247.445679,1

0.524658,-0.103394,1.091797,198.994751,377.992554,274.301147,1

1.175171,-0.480591,0.440796,145.772095,376.771851,208.810425,1

0.633789,0.389893,0.067505,135.274048,276.674194,213.754272,1

0.828003,1.007324,0.035156,80.891724,191.530151,103.280640,1

0.830444,1.542236,0.202515,-26.469116,7.753296,-13.357544,1

0.783081,1.990112,0.652222,-59.550171,2.504272,-77.078247,1

0.730713,1.541382,0.093262,-131.693726,-81.296997,-141.104126,1

-0.045166,0.985229,-0.103394,-36.784058,-92.466431,-131.460571,1

-0.837158,-0.355591,0.438599,-141.032104,-173.276978,-209.341431,0

-0.714355,-0.785767,0.989136,35.542603,-72.691040,-144.216919,0

-0.629517,-0.031982,0.806885,18.086548,-43.088989,-28.799438,0

-0.544434,0.375366,0.884033,-2.665405,1.649780,-22.940063,0

-0.427246,0.486572,0.935181,27.913208,13.856812,-17.019653,0

-0.390137,0.584717,0.765259,4.414673,0.551147,19.784546,0

-0.456299,0.552612,0.666748,0.996704,33.388062,6.417847,0

-0.471802,0.524292,0.689331,30.354614,27.101440,17.343140,0

-0.550293,0.723511,0.565796,36.336060,48.646851,13.314819,0

-0.459229,1.011597,0.288330,45.491333,18.556519,-14.822388,0

-0.266357,1.005859,0.153809,34.382935,-30.271606,-69.998169,0

0.078491,0.661377,0.242554,48.298950,-112.363892,-111.807251,0

0.182007,0.349487,0.317261,38.045044,-172.483521,-115.774536,0

0.245605,0.110474,0.323608,15.889282,-213.926392,-102.285767,0

0.330566,0.280029,0.549316,-8.952026,-269.651489,-84.219360,0

0.638184,0.416626,1.100952,11.311646,-297.788696,-105.459595,0

0.260620,0.838257,1.620728,-22.074585,-271.787720,-99.417114,0

0.360962,1.532715,3.578735,86.690063,-111.326294,-127.798462,0

0.386841,1.325439,2.811523,-157.694702,98.451538,-22.268677,0

0.970703,1.220703,3.473877,-42.033081,187.807007,-58.767700,0

1.298584,0.706543,1.925293,-110.514526,387.147827,-5.117798,0

1.301636,0.200928,0.524536,-11.759644,440.309448,-65.542603,0

0.642334,0.107666,-0.193359,38.594360,419.374390,-84.768677,0

0.253052,-0.311890,-0.433228,47.627563,285.463257,-107.778931,0

0.206299,-0.344360,-0.587280,33.833618,157.960815,-87.271118,0

0.518066,-0.343872,-0.545898,13.692017,45.473022,-31.118774,0

0.596558,-0.243042,-0.392700,-26.652222,-73.118286,7.516479,0

0.446045,-0.186523,-0.073608,-79.813843,-154.722290,59.213257,0

0.127686,-0.068237,-0.066895,-122.233276,-229.673462,65.316772,0

0.401367,-0.053467,0.190552,-16.947632,-314.146118,31.625366,0

0.462280,0.068970,0.814209,107.564087,-365.354614,62.265015,0

0.081421,0.861450,1.671021,214.253540,-351.072388,124.887085,0

0.620728,1.354858,1.463867,153.035278,-187.986450,234.689331,0

0.827881,2.119507,1.704956,51.045532,-178.342896,139.901733,0

0.595337,2.390259,2.203735,189.656372,-163.450317,181.039429,0

0.145386,1.423950,1.666016,-5.167847,1.527710,-76.101685,0

0.423096,0.617065,0.359131,-115.885620,25.087280,-18.972778,0

0.155029,0.587158,0.416992,-17.252808,0.245972,-35.879517,0

0.377197,0.784058,0.765503,-0.223999,-7.322388,-31.973267,0

